run_id,method,seed,block,task,examples
3dda8a625ba043ee,uniform_task,2,1,8,50
3dda8a625ba043ee,uniform_task,2,1,9,0
3dda8a625ba043ee,uniform_task,2,2,0,0
3dda8a625ba043ee,uniform_task,2,2,1,0
3dda8a625ba043ee,uniform_task,2,2,2,0
3dda8a625ba043ee,uniform_task,2,2,3,0
3dda8a625ba043ee,uniform_task,2,2,4,0
3dda8a625ba043ee,uniform_task,2,2,5,50
3dda8a625ba043ee,uniform_task,2,2,6,50
3dda8a625ba043ee,uniform_task,2,2,7,0
3dda8a625ba043ee,uniform_task,2,2,8,50
3dda8a625ba043ee,uniform_task,2,2,9,0
3dda8a625ba043ee,uniform_task,2,3,0,50
3dda8a625ba043ee,uniform_task,2,3,1,0
3dda8a625ba043ee,uniform_task,2,3,2,0
3dda8a625ba043ee,uniform_task,2,3,3,0
3dda8a625ba043ee,uniform_task,2,3,4,0
3dda8a625ba043ee,uniform_task,2,3,5,50
3dda8a625ba043ee,uniform_task,2,3,6,50
3dda8a625ba043ee,uniform_task,2,3,7,0
3dda8a625ba043ee,uniform_task,2,3,8,50
3dda8a625ba043ee,uniform_task,2,3,9,0
3dda8a625ba043ee,uniform_task,2,4,0,50
3dda8a625ba043ee,uniform_task,2,4,1,0
3dda8a625ba043ee,uniform_task,2,4,2,0
3dda8a625ba043ee,uniform_task,2,4,3,0
3dda8a625ba043ee,uniform_task,2,4,4,0
3dda8a625ba043ee,uniform_task,2,4,5,50
3dda8a625ba043ee,uniform_task,2,4,6,50
3dda8a625ba043ee,uniform_task,2,4,7,50
3dda8a625ba043ee,uniform_task,2,4,8,50
3dda8a625ba043ee,uniform_task,2,4,9,0
3dda8a625ba043ee,uniform_task,2,5,0,50
3dda8a625ba043ee,uniform_task,2,5,1,0
3dda8a625ba043ee,uniform_task,2,5,2,0
3dda8a625ba043ee,uniform_task,2,5,3,50
3dda8a625ba043ee,uniform_task,2,5,4,0
3dda8a625ba043ee,uniform_task,2,5,5,50
3dda8a625ba043ee,uniform_task,2,5,6,50
3dda8a625ba043ee,uniform_task,2,5,7,50
3dda8a625ba043ee,uniform_task,2,5,8,50
3dda8a625ba043ee,uniform_task,2,5,9,0
3dda8a625ba043ee,uniform_task,2,6,0,50
3dda8a625ba043ee,uniform_task,2,6,1,0
3dda8a625ba043ee,uniform_task,2,6,2,0
3dda8a625ba043ee,uniform_task,2,6,3,50
3dda8a625ba043ee,uniform_task,2,6,4,50
3dda8a625ba043ee,uniform_task,2,6,5,50
3dda8a625ba043ee,uniform_task,2,6,6,50
3dda8a625ba043ee,uniform_task,2,6,7,50
3dda8a625ba043ee,uniform_task,2,6,8,50
3dda8a625ba043ee,uniform_task,2,6,9,0
3dda8a625ba043ee,uniform_task,2,7,0,50
3dda8a625ba043ee,uniform_task,2,7,1,50
3dda8a625ba043ee,uniform_task,2,7,2,0
3dda8a625ba043ee,uniform_task,2,7,3,50
3dda8a625ba043ee,uniform_task,2,7,4,50
3dda8a625ba043ee,uniform_task,2,7,5,50
3dda8a625ba043ee,uniform_task,2,7,6,50
3dda8a625ba043ee,uniform_task,2,7,7,50
3dda8a625ba043ee,uniform_task,2,7,8,50
3dda8a625ba043ee,uniform_task,2,7,9,0
3dda8a625ba043ee,uniform_task,2,8,0,50
3dda8a625ba043ee,uniform_task,2,8,1,50
3dda8a625ba043ee,uniform_task,2,8,2,0
3dda8a625ba043ee,uniform_task,2,8,3,50
3dda8a625ba043ee,uniform_task,2,8,4,50
3dda8a625ba043ee,uniform_task,2,8,5,50
3dda8a625ba043ee,uniform_task,2,8,6,50
3dda8a625ba043ee,uniform_task,2,8,7,50
3dda8a625ba043ee,uniform_task,2,8,8,50
3dda8a625ba043ee,uniform_task,2,8,9,50
3dda8a625ba043ee,uniform_task,2,9,0,50
3dda8a625ba043ee,uniform_task,2,9,1,50
3dda8a625ba043ee,uniform_task,2,9,2,50
3dda8a625ba043ee,uniform_task,2,9,3,50
3dda8a625ba043ee,uniform_task,2,9,4,50
3dda8a625ba043ee,uniform_task,2,9,5,50
3dda8a625ba043ee,uniform_task,2,9,6,50
3dda8a625ba043ee,uniform_task,2,9,7,50
3dda8a625ba043ee,uniform_task,2,9,8,50
3dda8a625ba043ee,uniform_task,2,9,9,50
3dda8a625ba043ee,uniform_task,2,10,0,50
3dda8a625ba043ee,uniform_task,2,10,1,50
3dda8a625ba043ee,uniform_task,2,10,2,50
3dda8a625ba043ee,uniform_task,2,10,3,50
3dda8a625ba043ee,uniform_task,2,10,4,50
3dda8a625ba043ee,uniform_task,2,10,5,50
3dda8a625ba043ee,uniform_task,2,10,6,50
3dda8a625ba043ee,uniform_task,2,10,7,50
3dda8a625ba043ee,uniform_task,2,10,8,50
3dda8a625ba043ee,uniform_task,2,10,9,50
3dda8a625ba043ee,uniform_task,2,11,0,50
3dda8a625ba043ee,uniform_task,2,11,1,50
3dda8a625ba043ee,uniform_task,2,11,2,50
3dda8a625ba043ee,uniform_task,2,11,3,50
3dda8a625ba043ee,uniform_task,2,11,4,50
3dda8a625ba043ee,uniform_task,2,11,5,50
3dda8a625ba043ee,uniform_task,2,11,6,50
3dda8a625ba043ee,uniform_task,2,11,7,50
3dda8a625ba043ee,uniform_task,2,11,8,50
3dda8a625ba043ee,uniform_task,2,11,9,50
3dda8a625ba043ee,uniform_task,2,12,0,50
3dda8a625ba043ee,uniform_task,2,12,1,50
3dda8a625ba043ee,uniform_task,2,12,2,50
3dda8a625ba043ee,uniform_task,2,12,3,50
3dda8a625ba043ee,uniform_task,2,12,4,50
3dda8a625ba043ee,uniform_task,2,12,5,50
3dda8a625ba043ee,uniform_task,2,12,6,50
3dda8a625ba043ee,uniform_task,2,12,7,50
3dda8a625ba043ee,uniform_task,2,12,8,50
3dda8a625ba043ee,uniform_task,2,12,9,50
3dda8a625ba043ee,uniform_task,2,13,0,50
3dda8a625ba043ee,uniform_task,2,13,1,50
3dda8a625ba043ee,uniform_task,2,13,2,50
3dda8a625ba043ee,uniform_task,2,13,3,50
3dda8a625ba043ee,uniform_task,2,13,4,50
3dda8a625ba043ee,uniform_task,2,13,5,50
3dda8a625ba043ee,uniform_task,2,13,6,50
3dda8a625ba043ee,uniform_task,2,13,7,50
3dda8a625ba043ee,uniform_task,2,13,8,50
3dda8a625ba043ee,uniform_task,2,13,9,50
3dda8a625ba043ee,uniform_task,2,14,0,50
3dda8a625ba043ee,uniform_task,2,14,1,50
3dda8a625ba043ee,uniform_task,2,14,2,50
3dda8a625ba043ee,uniform_task,2,14,3,50
3dda8a625ba043ee,uniform_task,2,14,4,50
3dda8a625ba043ee,uniform_task,2,14,5,50
3dda8a625ba043ee,uniform_task,2,14,6,50
3dda8a625ba043ee,uniform_task,2,14,7,50
3dda8a625ba043ee,uniform_task,2,14,8,50
3dda8a625ba043ee,uniform_task,2,14,9,50
3dda8a625ba043ee,uniform_task,2,15,0,50
3dda8a625ba043ee,uniform_task,2,15,1,50
3dda8a625ba043ee,uniform_task,2,15,2,50
3dda8a625ba043ee,uniform_task,2,15,3,50
3dda8a625ba043ee,uniform_task,2,15,4,50
3dda8a625ba043ee,uniform_task,2,15,5,50
3dda8a625ba043ee,uniform_task,2,15,6,50
3dda8a625ba043ee,uniform_task,2,15,7,50
3dda8a625ba043ee,uniform_task,2,15,8,50
3dda8a625ba043ee,uniform_task,2,15,9,50
3dda8a625ba043ee,uniform_task,2,16,0,50
3dda8a625ba043ee,uniform_task,2,16,1,50
3dda8a625ba043ee,uniform_task,2,16,2,50
3dda8a625ba043ee,uniform_task,2,16,3,50
3dda8a625ba043ee,uniform_task,2,16,4,50
3dda8a625ba043ee,uniform_task,2,16,5,50
3dda8a625ba043ee,uniform_task,2,16,6,50
3dda8a625ba043ee,uniform_task,2,16,7,50
3dda8a625ba043ee,uniform_task,2,16,8,50
3dda8a625ba043ee,uniform_task,2,16,9,50
3dda8a625ba043ee,uniform_task,2,17,0,50
3dda8a625ba043ee,uniform_task,2,17,1,50
3dda8a625ba043ee,uniform_task,2,17,2,50
3dda8a625ba043ee,uniform_task,2,17,3,50
3dda8a625ba043ee,uniform_task,2,17,4,50
3dda8a625ba043ee,uniform_task,2,17,5,50
3dda8a625ba043ee,uniform_task,2,17,6,50
3dda8a625ba043ee,uniform_task,2,17,7,50
3dda8a625ba043ee,uniform_task,2,17,8,50
3dda8a625ba043ee,uniform_task,2,17,9,50
3dda8a625ba043ee,uniform_task,2,18,0,50
3dda8a625ba043ee,uniform_task,2,18,1,50
3dda8a625ba043ee,uniform_task,2,18,2,50
3dda8a625ba043ee,uniform_task,2,18,3,50
3dda8a625ba043ee,uniform_task,2,18,4,50
3dda8a625ba043ee,uniform_task,2,18,5,50
3dda8a625ba043ee,uniform_task,2,18,6,50
3dda8a625ba043ee,uniform_task,2,18,7,50
3dda8a625ba043ee,uniform_task,2,18,8,50
3dda8a625ba043ee,uniform_task,2,18,9,50
3dda8a625ba043ee,uniform_task,2,19,0,50
3dda8a625ba043ee,uniform_task,2,19,1,50
3dda8a625ba043ee,uniform_task,2,19,2,50
3dda8a625ba043ee,uniform_task,2,19,3,50
3dda8a625ba043ee,uniform_task,2,19,4,50
3dda8a625ba043ee,uniform_task,2,19,5,50
3dda8a625ba043ee,uniform_task,2,19,6,50
3dda8a625ba043ee,uniform_task,2,19,7,50
3dda8a625ba043ee,uniform_task,2,19,8,50
3dda8a625ba043ee,uniform_task,2,19,9,50
3dda8a625ba043ee,uniform_task,2,20,0,50
3dda8a625ba043ee,uniform_task,2,20,1,50
3dda8a625ba043ee,uniform_task,2,20,2,50
3dda8a625ba043ee,uniform_task,2,20,3,50
3dda8a625ba043ee,uniform_task,2,20,4,50
3dda8a625ba043ee,uniform_task,2,20,5,50
3dda8a625ba043ee,uniform_task,2,20,6,50
3dda8a625ba043ee,uniform_task,2,20,7,50
3dda8a625ba043ee,uniform_task,2,20,8,50
3dda8a625ba043ee,uniform_task,2,20,9,50
3dda8a625ba043ee,uniform_task,2,21,0,50
3dda8a625ba043ee,uniform_task,2,21,1,50
3dda8a625ba043ee,uniform_task,2,21,2,50
3dda8a625ba043ee,uniform_task,2,21,3,50
3dda8a625ba043ee,uniform_task,2,21,4,50
3dda8a625ba043ee,uniform_task,2,21,5,50
3dda8a625ba043ee,uniform_task,2,21,6,50
3dda8a625ba043ee,uniform_task,2,21,7,50
3dda8a625ba043ee,uniform_task,2,21,8,50
3dda8a625ba043ee,uniform_task,2,21,9,50
3dda8a625ba043ee,uniform_task,2,22,0,50
3dda8a625ba043ee,uniform_task,2,22,1,50
3dda8a625ba043ee,uniform_task,2,22,2,50
3dda8a625ba043ee,uniform_task,2,22,3,50
3dda8a625ba043ee,uniform_task,2,22,4,50
3dda8a625ba043ee,uniform_task,2,22,5,50
3dda8a625ba043ee,uniform_task,2,22,6,50
3dda8a625ba043ee,uniform_task,2,22,7,50
3dda8a625ba043ee,uniform_task,2,22,8,50
3dda8a625ba043ee,uniform_task,2,22,9,50
3dda8a625ba043ee,uniform_task,2,23,0,50
3dda8a625ba043ee,uniform_task,2,23,1,50
3dda8a625ba043ee,uniform_task,2,23,2,50
3dda8a625ba043ee,uniform_task,2,23,3,50
3dda8a625ba043ee,uniform_task,2,23,4,50
3dda8a625ba043ee,uniform_task,2,23,5,50
3dda8a625ba043ee,uniform_task,2,23,6,50
3dda8a625ba043ee,uniform_task,2,23,7,50
3dda8a625ba043ee,uniform_task,2,23,8,50
3dda8a625ba043ee,uniform_task,2,23,9,50
3dda8a625ba043ee,uniform_task,2,24,0,50
3dda8a625ba043ee,uniform_task,2,24,1,50
3dda8a625ba043ee,uniform_task,2,24,2,50
3dda8a625ba043ee,uniform_task,2,24,3,50
3dda8a625ba043ee,uniform_task,2,24,4,50
3dda8a625ba043ee,uniform_task,2,24,5,50
3dda8a625ba043ee,uniform_task,2,24,6,50
3dda8a625ba043ee,uniform_task,2,24,7,50
3dda8a625ba043ee,uniform_task,2,24,8,50
3dda8a625ba043ee,uniform_task,2,24,9,50
3dda8a625ba043ee,uniform_task,2,25,0,50
3dda8a625ba043ee,uniform_task,2,25,1,50
3dda8a625ba043ee,uniform_task,2,25,2,50
3dda8a625ba043ee,uniform_task,2,25,3,50
3dda8a625ba043ee,uniform_task,2,25,4,50
3dda8a625ba043ee,uniform_task,2,25,5,50
3dda8a625ba043ee,uniform_task,2,25,6,50
3dda8a625ba043ee,uniform_task,2,25,7,50
3dda8a625ba043ee,uniform_task,2,25,8,50
3dda8a625ba043ee,uniform_task,2,25,9,50
3dda8a625ba043ee,uniform_task,2,26,0,50
3dda8a625ba043ee,uniform_task,2,26,1,50
3dda8a625ba043ee,uniform_task,2,26,2,50
3dda8a625ba043ee,uniform_task,2,26,3,50
3dda8a625ba043ee,uniform_task,2,26,4,50
3dda8a625ba043ee,uniform_task,2,26,5,50
3dda8a625ba043ee,uniform_task,2,26,6,50
3dda8a625ba043ee,uniform_task,2,26,7,50
3dda8a625ba043ee,uniform_task,2,26,8,50
3dda8a625ba043ee,uniform_task,2,26,9,50
3dda8a625ba043ee,uniform_task,2,27,0,50
3dda8a625ba043ee,uniform_task,2,27,1,50
3dda8a625ba043ee,uniform_task,2,27,2,50
3dda8a625ba043ee,uniform_task,2,27,3,50
3dda8a625ba043ee,uniform_task,2,27,4,50
3dda8a625ba043ee,uniform_task,2,27,5,50
3dda8a625ba043ee,uniform_task,2,27,6,50
3dda8a625ba043ee,uniform_task,2,27,7,50
3dda8a625ba043ee,uniform_task,2,27,8,50
3dda8a625ba043ee,uniform_task,2,27,9,50
3dda8a625ba043ee,uniform_task,2,28,0,50
3dda8a625ba043ee,uniform_task,2,28,1,50
3dda8a625ba043ee,uniform_task,2,28,2,50
3dda8a625ba043ee,uniform_task,2,28,3,50
3dda8a625ba043ee,uniform_task,2,28,4,50
3dda8a625ba043ee,uniform_task,2,28,5,50
3dda8a625ba043ee,uniform_task,2,28,6,50
3dda8a625ba043ee,uniform_task,2,28,7,50
3dda8a625ba043ee,uniform_task,2,28,8,50
3dda8a625ba043ee,uniform_task,2,28,9,50
3dda8a625ba043ee,uniform_task,2,29,0,50
3dda8a625ba043ee,uniform_task,2,29,1,50
3dda8a625ba043ee,uniform_task,2,29,2,50
3dda8a625ba043ee,uniform_task,2,29,3,50
3dda8a625ba043ee,uniform_task,2,29,4,50
3dda8a625ba043ee,uniform_task,2,29,5,50
3dda8a625ba043ee,uniform_task,2,29,6,50
3dda8a625ba043ee,uniform_task,2,29,7,50
3dda8a625ba043ee,uniform_task,2,29,8,50
3dda8a625ba043ee,uniform_task,2,29,9,50
32d7b9e95a086003,uniform_task,3,0,0,0
32d7b9e95a086003,uniform_task,3,0,1,0
32d7b9e95a086003,uniform_task,3,0,2,50
32d7b9e95a086003,uniform_task,3,0,3,0
32d7b9e95a086003,uniform_task,3,0,4,0
32d7b9e95a086003,uniform_task,3,0,5,0
32d7b9e95a086003,uniform_task,3,0,6,0
32d7b9e95a086003,uniform_task,3,0,7,0
32d7b9e95a086003,uniform_task,3,0,8,0
32d7b9e95a086003,uniform_task,3,0,9,0
32d7b9e95a086003,uniform_task,3,1,0,0
32d7b9e95a086003,uniform_task,3,1,1,0
32d7b9e95a086003,uniform_task,3,1,2,50
32d7b9e95a086003,uniform_task,3,1,3,0
32d7b9e95a086003,uniform_task,3,1,4,0
32d7b9e95a086003,uniform_task,3,1,5,0
32d7b9e95a086003,uniform_task,3,1,6,0
32d7b9e95a086003,uniform_task,3,1,7,50
32d7b9e95a086003,uniform_task,3,1,8,0
32d7b9e95a086003,uniform_task,3,1,9,0
32d7b9e95a086003,uniform_task,3,2,0,0
32d7b9e95a086003,uniform_task,3,2,1,0
32d7b9e95a086003,uniform_task,3,2,2,50
32d7b9e95a086003,uniform_task,3,2,3,0
32d7b9e95a086003,uniform_task,3,2,4,50
32d7b9e95a086003,uniform_task,3,2,5,0
32d7b9e95a086003,uniform_task,3,2,6,0
32d7b9e95a086003,uniform_task,3,2,7,50
32d7b9e95a086003,uniform_task,3,2,8,0
32d7b9e95a086003,uniform_task,3,2,9,0
32d7b9e95a086003,uniform_task,3,3,0,0
32d7b9e95a086003,uniform_task,3,3,1,0
32d7b9e95a086003,uniform_task,3,3,2,50
32d7b9e95a086003,uniform_task,3,3,3,0
32d7b9e95a086003,uniform_task,3,3,4,50
32d7b9e95a086003,uniform_task,3,3,5,0
32d7b9e95a086003,uniform_task,3,3,6,0
32d7b9e95a086003,uniform_task,3,3,7,50
32d7b9e95a086003,uniform_task,3,3,8,0
32d7b9e95a086003,uniform_task,3,3,9,50
32d7b9e95a086003,uniform_task,3,4,0,50
32d7b9e95a086003,uniform_task,3,4,1,0
32d7b9e95a086003,uniform_task,3,4,2,50
32d7b9e95a086003,uniform_task,3,4,3,0
32d7b9e95a086003,uniform_task,3,4,4,50
32d7b9e95a086003,uniform_task,3,4,5,0
32d7b9e95a086003,uniform_task,3,4,6,0
32d7b9e95a086003,uniform_task,3,4,7,50
32d7b9e95a086003,uniform_task,3,4,8,0
32d7b9e95a086003,uniform_task,3,4,9,50
32d7b9e95a086003,uniform_task,3,5,0,50
32d7b9e95a086003,uniform_task,3,5,1,50
32d7b9e95a086003,uniform_task,3,5,2,50
32d7b9e95a086003,uniform_task,3,5,3,0
32d7b9e95a086003,uniform_task,3,5,4,50
32d7b9e95a086003,uniform_task,3,5,5,0
32d7b9e95a086003,uniform_task,3,5,6,0
32d7b9e95a086003,uniform_task,3,5,7,50
32d7b9e95a086003,uniform_task,3,5,8,0
32d7b9e95a086003,uniform_task,3,5,9,50
32d7b9e95a086003,uniform_task,3,6,0,50
32d7b9e95a086003,uniform_task,3,6,1,50
32d7b9e95a086003,uniform_task,3,6,2,50
32d7b9e95a086003,uniform_task,3,6,3,0
32d7b9e95a086003,uniform_task,3,6,4,50
32d7b9e95a086003,uniform_task,3,6,5,0
32d7b9e95a086003,uniform_task,3,6,6,50
32d7b9e95a086003,uniform_task,3,6,7,50
32d7b9e95a086003,uniform_task,3,6,8,0
32d7b9e95a086003,uniform_task,3,6,9,50
32d7b9e95a086003,uniform_task,3,7,0,50
32d7b9e95a086003,uniform_task,3,7,1,50
32d7b9e95a086003,uniform_task,3,7,2,50
32d7b9e95a086003,uniform_task,3,7,3,0
32d7b9e95a086003,uniform_task,3,7,4,50
32d7b9e95a086003,uniform_task,3,7,5,0
32d7b9e95a086003,uniform_task,3,7,6,50
32d7b9e95a086003,uniform_task,3,7,7,50
32d7b9e95a086003,uniform_task,3,7,8,50
32d7b9e95a086003,uniform_task,3,7,9,50
32d7b9e95a086003,uniform_task,3,8,0,50
32d7b9e95a086003,uniform_task,3,8,1,50
32d7b9e95a086003,uniform_task,3,8,2,50
32d7b9e95a086003,uniform_task,3,8,3,50
32d7b9e95a086003,uniform_task,3,8,4,50
32d7b9e95a086003,uniform_task,3,8,5,0
32d7b9e95a086003,uniform_task,3,8,6,50
32d7b9e95a086003,uniform_task,3,8,7,50
32d7b9e95a086003,uniform_task,3,8,8,50
32d7b9e95a086003,uniform_task,3,8,9,50
32d7b9e95a086003,uniform_task,3,9,0,50
32d7b9e95a086003,uniform_task,3,9,1,50
32d7b9e95a086003,uniform_task,3,9,2,50
32d7b9e95a086003,uniform_task,3,9,3,50
32d7b9e95a086003,uniform_task,3,9,4,50
32d7b9e95a086003,uniform_task,3,9,5,50
32d7b9e95a086003,uniform_task,3,9,6,50
32d7b9e95a086003,uniform_task,3,9,7,50
32d7b9e95a086003,uniform_task,3,9,8,50
32d7b9e95a086003,uniform_task,3,9,9,50
32d7b9e95a086003,uniform_task,3,10,0,50
32d7b9e95a086003,uniform_task,3,10,1,50
32d7b9e95a086003,uniform_task,3,10,2,50
32d7b9e95a086003,uniform_task,3,10,3,50
32d7b9e95a086003,uniform_task,3,10,4,50
32d7b9e95a086003,uniform_task,3,10,5,50
32d7b9e95a086003,uniform_task,3,10,6,50
32d7b9e95a086003,uniform_task,3,10,7,50
32d7b9e95a086003,uniform_task,3,10,8,50
32d7b9e95a086003,uniform_task,3,10,9,50
32d7b9e95a086003,uniform_task,3,11,0,50
32d7b9e95a086003,uniform_task,3,11,1,50
32d7b9e95a086003,uniform_task,3,11,2,50
32d7b9e95a086003,uniform_task,3,11,3,50
32d7b9e95a086003,uniform_task,3,11,4,50
32d7b9e95a086003,uniform_task,3,11,5,50
32d7b9e95a086003,uniform_task,3,11,6,50
32d7b9e95a086003,uniform_task,3,11,7,50
32d7b9e95a086003,uniform_task,3,11,8,50
32d7b9e95a086003,uniform_task,3,11,9,50
32d7b9e95a086003,uniform_task,3,12,0,50
32d7b9e95a086003,uniform_task,3,12,1,50
32d7b9e95a086003,uniform_task,3,12,2,50
32d7b9e95a086003,uniform_task,3,12,3,50
32d7b9e95a086003,uniform_task,3,12,4,50
32d7b9e95a086003,uniform_task,3,12,5,50
32d7b9e95a086003,uniform_task,3,12,6,50
32d7b9e95a086003,uniform_task,3,12,7,50
32d7b9e95a086003,uniform_task,3,12,8,50
32d7b9e95a086003,uniform_task,3,12,9,50
32d7b9e95a086003,uniform_task,3,13,0,50
32d7b9e95a086003,uniform_task,3,13,1,50
32d7b9e95a086003,uniform_task,3,13,2,50
32d7b9e95a086003,uniform_task,3,13,3,50
32d7b9e95a086003,uniform_task,3,13,4,50
32d7b9e95a086003,uniform_task,3,13,5,50
32d7b9e95a086003,uniform_task,3,13,6,50
32d7b9e95a086003,uniform_task,3,13,7,50
32d7b9e95a086003,uniform_task,3,13,8,50
32d7b9e95a086003,uniform_task,3,13,9,50
32d7b9e95a086003,uniform_task,3,14,0,50
32d7b9e95a086003,uniform_task,3,14,1,50
32d7b9e95a086003,uniform_task,3,14,2,50
32d7b9e95a086003,uniform_task,3,14,3,50
32d7b9e95a086003,uniform_task,3,14,4,50
32d7b9e95a086003,uniform_task,3,14,5,50
32d7b9e95a086003,uniform_task,3,14,6,50
32d7b9e95a086003,uniform_task,3,14,7,50
32d7b9e95a086003,uniform_task,3,14,8,50
32d7b9e95a086003,uniform_task,3,14,9,50
32d7b9e95a086003,uniform_task,3,15,0,50
32d7b9e95a086003,uniform_task,3,15,1,50
32d7b9e95a086003,uniform_task,3,15,2,50
32d7b9e95a086003,uniform_task,3,15,3,50
32d7b9e95a086003,uniform_task,3,15,4,50
32d7b9e95a086003,uniform_task,3,15,5,50
32d7b9e95a086003,uniform_task,3,15,6,50
32d7b9e95a086003,uniform_task,3,15,7,50
32d7b9e95a086003,uniform_task,3,15,8,50
32d7b9e95a086003,uniform_task,3,15,9,50
32d7b9e95a086003,uniform_task,3,16,0,50
32d7b9e95a086003,uniform_task,3,16,1,50
32d7b9e95a086003,uniform_task,3,16,2,50
32d7b9e95a086003,uniform_task,3,16,3,50
32d7b9e95a086003,uniform_task,3,16,4,50
32d7b9e95a086003,uniform_task,3,16,5,50
32d7b9e95a086003,uniform_task,3,16,6,50
32d7b9e95a086003,uniform_task,3,16,7,50
32d7b9e95a086003,uniform_task,3,16,8,50
32d7b9e95a086003,uniform_task,3,16,9,50
32d7b9e95a086003,uniform_task,3,17,0,50
32d7b9e95a086003,uniform_task,3,17,1,50
32d7b9e95a086003,uniform_task,3,17,2,50
32d7b9e95a086003,uniform_task,3,17,3,50
32d7b9e95a086003,uniform_task,3,17,4,50
32d7b9e95a086003,uniform_task,3,17,5,50
32d7b9e95a086003,uniform_task,3,17,6,50
32d7b9e95a086003,uniform_task,3,17,7,50
32d7b9e95a086003,uniform_task,3,17,8,50
32d7b9e95a086003,uniform_task,3,17,9,50
32d7b9e95a086003,uniform_task,3,18,0,50
32d7b9e95a086003,uniform_task,3,18,1,50
32d7b9e95a086003,uniform_task,3,18,2,50
32d7b9e95a086003,uniform_task,3,18,3,50
32d7b9e95a086003,uniform_task,3,18,4,50
32d7b9e95a086003,uniform_task,3,18,5,50
32d7b9e95a086003,uniform_task,3,18,6,50
32d7b9e95a086003,uniform_task,3,18,7,50
32d7b9e95a086003,uniform_task,3,18,8,50
32d7b9e95a086003,uniform_task,3,18,9,50
32d7b9e95a086003,uniform_task,3,19,0,50
32d7b9e95a086003,uniform_task,3,19,1,50
32d7b9e95a086003,uniform_task,3,19,2,50
32d7b9e95a086003,uniform_task,3,19,3,50
32d7b9e95a086003,uniform_task,3,19,4,50
32d7b9e95a086003,uniform_task,3,19,5,50
32d7b9e95a086003,uniform_task,3,19,6,50
32d7b9e95a086003,uniform_task,3,19,7,50
32d7b9e95a086003,uniform_task,3,19,8,50
32d7b9e95a086003,uniform_task,3,19,9,50
32d7b9e95a086003,uniform_task,3,20,0,50
32d7b9e95a086003,uniform_task,3,20,1,50
32d7b9e95a086003,uniform_task,3,20,2,50
32d7b9e95a086003,uniform_task,3,20,3,50
32d7b9e95a086003,uniform_task,3,20,4,50
32d7b9e95a086003,uniform_task,3,20,5,50
32d7b9e95a086003,uniform_task,3,20,6,50
32d7b9e95a086003,uniform_task,3,20,7,50
32d7b9e95a086003,uniform_task,3,20,8,50
32d7b9e95a086003,uniform_task,3,20,9,50
32d7b9e95a086003,uniform_task,3,21,0,50
32d7b9e95a086003,uniform_task,3,21,1,50
32d7b9e95a086003,uniform_task,3,21,2,50
32d7b9e95a086003,uniform_task,3,21,3,50
32d7b9e95a086003,uniform_task,3,21,4,50
32d7b9e95a086003,uniform_task,3,21,5,50
32d7b9e95a086003,uniform_task,3,21,6,50
32d7b9e95a086003,uniform_task,3,21,7,50
32d7b9e95a086003,uniform_task,3,21,8,50
32d7b9e95a086003,uniform_task,3,21,9,50
32d7b9e95a086003,uniform_task,3,22,0,50
32d7b9e95a086003,uniform_task,3,22,1,50
32d7b9e95a086003,uniform_task,3,22,2,50
32d7b9e95a086003,uniform_task,3,22,3,50
32d7b9e95a086003,uniform_task,3,22,4,50
32d7b9e95a086003,uniform_task,3,22,5,50
32d7b9e95a086003,uniform_task,3,22,6,50
32d7b9e95a086003,uniform_task,3,22,7,50
32d7b9e95a086003,uniform_task,3,22,8,50
32d7b9e95a086003,uniform_task,3,22,9,50
32d7b9e95a086003,uniform_task,3,23,0,50
32d7b9e95a086003,uniform_task,3,23,1,50
32d7b9e95a086003,uniform_task,3,23,2,50
32d7b9e95a086003,uniform_task,3,23,3,50
32d7b9e95a086003,uniform_task,3,23,4,50
32d7b9e95a086003,uniform_task,3,23,5,50
32d7b9e95a086003,uniform_task,3,23,6,50
32d7b9e95a086003,uniform_task,3,23,7,50
32d7b9e95a086003,uniform_task,3,23,8,50
32d7b9e95a086003,uniform_task,3,23,9,50
32d7b9e95a086003,uniform_task,3,24,0,50
32d7b9e95a086003,uniform_task,3,24,1,50
32d7b9e95a086003,uniform_task,3,24,2,50
32d7b9e95a086003,uniform_task,3,24,3,50
32d7b9e95a086003,uniform_task,3,24,4,50
32d7b9e95a086003,uniform_task,3,24,5,50
32d7b9e95a086003,uniform_task,3,24,6,50
32d7b9e95a086003,uniform_task,3,24,7,50
32d7b9e95a086003,uniform_task,3,24,8,50
32d7b9e95a086003,uniform_task,3,24,9,50
32d7b9e95a086003,uniform_task,3,25,0,50
32d7b9e95a086003,uniform_task,3,25,1,50
32d7b9e95a086003,uniform_task,3,25,2,50
32d7b9e95a086003,uniform_task,3,25,3,50
32d7b9e95a086003,uniform_task,3,25,4,50
32d7b9e95a086003,uniform_task,3,25,5,50
32d7b9e95a086003,uniform_task,3,25,6,50
32d7b9e95a086003,uniform_task,3,25,7,50
32d7b9e95a086003,uniform_task,3,25,8,50
32d7b9e95a086003,uniform_task,3,25,9,50
32d7b9e95a086003,uniform_task,3,26,0,50
32d7b9e95a086003,uniform_task,3,26,1,50
32d7b9e95a086003,uniform_task,3,26,2,50
32d7b9e95a086003,uniform_task,3,26,3,50
32d7b9e95a086003,uniform_task,3,26,4,50
32d7b9e95a086003,uniform_task,3,26,5,50
